+Articles 	 taittirIyam/AraNyakam/articles/
१० 	 taittirIyam/saMhitA/sarva-prastutiH/6/3/10/
१० 	 taittirIyam/saMhitA/sarva-prastutiH/6/4/10/
१० 	 taittirIyam/saMhitA/sarva-prastutiH/6/5/10/
१० 	 taittirIyam/saMhitA/sarva-prastutiH/6/6/10/
१० 	 taittirIyam/saMhitA/sarva-prastutiH/7/5/10/
१० 	 taittirIyam/sUtram/ApastambaH/dharma-sUtram/sarva-prastutiH/1/03/10/
१० 	 taittirIyam/sUtram/ApastambaH/dharma-sUtram/sarva-prastutiH/2/05/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/01/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/02/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/03/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/04/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/05/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/06/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/07/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/08/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/09/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/10/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/11/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/12/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/13/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/14/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/15/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/16/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/17/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/18/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/19/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/20/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/21/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/22/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/23/10/
१० 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/24/10/
१० 	 taittirIyam/sUtram/ApastambaH/shulbam/sarva-prastutiH/3/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-paribhAShA/1/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/1/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/2/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/3/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/4/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/1/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/2/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/3/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/4/10/
१० 	 taittirIyam/sUtram/baudhAyanaH/shrautam/mUlam/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/1/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/2/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/3/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/paitR-medhika-sUtram/1/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/paitR-medhika-sUtram/2/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/01/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/02/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/03/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/04/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/05/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/06/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/07/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/08/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/09/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/10/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/11/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/12/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/13/10/
१० 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/14/10/
१० 	 taittirIyam/sUtram/hiraNyakeshI/gRhyam/sarva-prastutiH/1/10/
१० 	 taittirIyam/sUtram/hiraNyakeshI/gRhyam/sarva-prastutiH/2/10/
१० 	 vAjasaneyam/kANvam/saMhitA/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/04/05/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/13/02/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/14/06/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/14/08/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/04/05/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/13/02/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/14/06/10/
१० 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/14/08/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/01/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/04/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/05/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/06/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/09/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/15/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/17/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/22/10/
१० 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/25/10/
१० 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/1/10/
१० 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/2/10/
१० 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/3/10/
१० १-०६-९२ परिध्यनुमन्त्रण-ब्राह्मणादि 	 taittirIyam/saMhitA/sarva-prastutiH/1/6_aiShTika-yAjamAnAdi/10_1-6-02_paridhyanumantraNa-brAhmaNAdi/
10 Agniṣṭomaḥ 	 taittirIyam/sUtram/ApastambaH/shrautam/meta/thITe-gaNeshaH/viShaya-vibhAgaH/10_agniShTomaH/
10 Puroḍāśa 	 taittirIyam/sUtram/ApastambaH/shrautam/meta/thITe-gaNeshaH/Introduction/10_puroDAsha/
१० अग्निग्रहाः प्राणग्रहाश्च 	 taittirIyam/saMhitA/sarva-prastutiH/3/5/10_agnigrahAH_prANagrahAshcha/
१० अग्निधारणम् 	 taittirIyam/saMhitA/sarva-prastutiH/4/1/10_agnidhAraNam/
१० अजादिभिर्नवद्रव्यान्तरैः सोमक्रयणम् १० 	 taittirIyam/saMhitA/sarva-prastutiH/6/1/10_ajAdibhirnavadravyAntaraiH_somakrayaNam_10/
१० अष्टका माध्यावर्षश्राद्धं च 	 taittirIyam/sUtram/hiraNyakeshI/paddhatiH/saMskAraratnamAlA/02/10_aShTakA_mAdhyAvarShashrAddhaM_cha/
१० आग्रहयणग्रहः 	 taittirIyam/saMhitA/sarva-prastutiH/1/4_somAbhiShavAdi/10_AgrahayaNagrahaH/
१० आयुष्कामेष्टिमन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/2/3/10_AyuShkAmeShTimantrAH/
१० उग्ररथशान्तिः 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/3_sankIrNakANDam/10_ugrarathashAntiH/
१० एकविंशतिरात्रविधिः 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/3/10_ekaviMshatirAtravidhiH/
१० एकविंशतिरात्रविधिः 	 taittirIyam/saMhitA/sarva-prastutiH/7/3/10_ekaviMshatirAtravidhiH/
१० कारीर्युत्तरभागविधानम् 	 taittirIyam/saMhitA/sarva-prastutiH/2/4/10_kArIryuttarabhAgavidhAnam/
१० तदीय-कतिपय-गुण-विधयः 	 taittirIyam/saMhitA/sarva-prastutiH/7/2/10_tadIya-katipaya-guNa-vidhayaH/
१० तदीयकतिपयगुणविधयः (द्वादशाहः दीक्षाविशेषश्च) 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/2/10_tadIyakatipayaguNavidhayaH_dvAdashAhaH_dIxAvish/
१० देवसुवां हवींषि, यजमानहस्तग्रहणमन्त्राः, रत्निभ्यो राज्ञ आवेदनार्थं मन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/1/8/10_devasuvAM_havIMShi_yajamAnahastagrahaNamantrAH/
१० नक्षत्रेष्टकोपधानम् 	 taittirIyam/saMhitA/sarva-prastutiH/4/4/10_naxatreShTakopadhAnam/
१० नैमित्तिक्यः काम्याश्च सामिधेन्यः 	 taittirIyam/saMhitA/sarva-prastutiH/2/5/10_naimittikyaH_kAmyAshcha_sAmidhenyaH/
१० पञ्चरात्रविधिः 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/1/10_pancharAtravidhiH/
१० पञ्चरात्रविधिः 	 taittirIyam/saMhitA/sarva-prastutiH/7/1/10_pancharAtravidhiH/
१० पशुशीर्षोपधानम् 	 taittirIyam/saMhitA/sarva-prastutiH/4/2/10_pashushIrShopadhAnam/
१० पाशुकगर्भप्रायश्चित्तम् 	 taittirIyam/saMhitA/sarva-prastutiH/3/3/10_pAshukagarbhaprAyashchittam/
१० पुण्याहवाचनम् 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/2_saMskArakANDam/10_puNyAhavAchanam/
१० प्रतिनिर्ग्राह्यमन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/3/2/10_pratinirgrAhyamantrAH/
१० प्रवत्स्यतो अग्निहोत्रिणो होमः , समारोपश्च 	 taittirIyam/saMhitA/sarva-prastutiH/3/4/10_pravatsyato_agnihotriNo_homaH_samAropashcha/
१० प्रवासोपस्थानं, याजमानम् 	 taittirIyam/saMhitA/sarva-prastutiH/1/5_punarAdheyAdi/10_pravAsopasthAnam_yAjamAnam/
१० प्रवृत्तहोमादिमन्त्राभिधानम् 	 taittirIyam/saMhitA/sarva-prastutiH/3/1/10_pravRttahomAdimantrAbhidhAnam/
१० ब्रह्मकूर्चपञ्चगव्यविधिः 	 taittirIyam/sUtram/ApastambaH/gRhyam/paddhatiH/shrIvaiShNavaH/uttamUru-vIrarAghavArya-prayoga-mAlA/10_brahmakUrchapanchagavyavidhiH/
१० ब्रह्मचारिणामग्निकार्यविधिः 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/1_AhnikakANDam/10_brahmachAriNAmagnikAryavidhiH/
१० मधुपर्कः 	 taittirIyam/sUtram/ApastambaH/gRhyam/sUtra-TIkAH/10_madhuparkaH/
१० वसाहोमः 	 taittirIyam/saMhitA/sarva-prastutiH/1/3_agniShToma-pashv-Adi/10_vasAhomaH/
१० वसोर्धारा होममन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/4/7/10_vasordhArA_homamantrAH/
१० वाजप्रसवीयसप्तान्नहोमः, अभिषेकमन्त्राश्च 	 taittirIyam/saMhitA/sarva-prastutiH/1/7_aiShTika-yAjamAnAdi/10_vAjaprasavIyasaptAnnahomaH_abhiShekamantrAshcha/
१० शालाप्रवेशादिकम् 	 taittirIyam/saMhitA/sarva-prastutiH/1/2_somayAgArambhaH/10_shAlApraveshAdikam/
१० सदो निर्माणम् 	 taittirIyam/saMhitA/sarva-prastutiH/6/2/10_sado_nirmANam/
१० सम्भाव्यानि प्रायश्चित्तानि 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/4_pitRmedhakANDam/10_sambhAvyAni_prAyashchittAni/
१० सृष्यभिधेयेष्टकोपधानम् 	 taittirIyam/saMhitA/sarva-prastutiH/4/3/10_sRShyabhidheyeShTakopadhAnam/
१० स्नातकधर्माः 	 taittirIyam/sUtram/hiraNyakeshI/paddhatiH/saMskAraratnamAlA/01/10_snAtakadharmAH/
१० हविर्ग्रहणम् 	 taittirIyam/saMhitA/sarva-prastutiH/1/1_darshapUrNamAsAdi/10_havirgrahaNam/
१०,  त्रिवृदादिस्तोमरूपाणि सोमाङ्गानि 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/5/10/
१०, आसने समुपवेशः, सर्वैस्  सेव्यत्वं च 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/7/10/
१०, इध्माबर्हिस्सादनम् 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/2/10/
१०, ऐन्द्रे पशौ अनुयाजानामेकादश मैत्रावरुणप्रैषाः 	 taittirIyam/brAhmaNam/sarva-prastutiH/2/6/10/
१०, त्र्यम्बकहवींषि 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/6/10/
१०, दशहोतृमन्त्राणां काम्यप्रयोगः 	 taittirIyam/brAhmaNam/sarva-prastutiH/2/3/10/
१०, देवसृष्टिमध्ये अवस्थितस्येन्द्रस्य देवताधिपतित्वम् 	 taittirIyam/brAhmaNam/sarva-prastutiH/2/2/10/
१०, पञ्चशारदीयविधिः 	 taittirIyam/brAhmaNam/sarva-prastutiH/2/7/10/
१०, पञ्चाग्न्याधानम् 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/1/10/
१०, पत्नीयोक्त्रविमोकः 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/3/10/
१०, पिण्डपितृयज्ञः, दर्शपूर्णमासब्राह्मणशेषः 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/4/10/
१०, पुरुषमेधः 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/4/10/
१०, मनोतासूक्तम् 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/6/10/
१०, वह्नेरवस्थाविशेषानुसारेण होमः 	 taittirIyam/brAhmaNam/sarva-prastutiH/2/1/10/
१०, सूक्तवाकः 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/5/10/
१०, सौमिकप्रायश्चित्तमन्त्राः 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/7/10/
१०,व्युष्टिद्विरात्रं रायसूयान्ते कर्तव्यम् 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/8/10/
१०. 	 taittirIyam/brAhmaNam/sarva-prastutiH/1/3/10/
11 	 vAjasaneyam/kANvam/shatapatha-brAhmaNam/17_bRhadAraNyakopaniShat/shankaraH/5/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/01/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/02/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/03/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/04/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/05/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/06/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/1/10/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/01/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/02/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/05/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/06/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/07/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/08/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/2/13/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/3/11/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/3/12/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/3/13/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/3/14/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/3/15/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/4/01/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/4/02/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/4/09/11/
११ 	 maitrAyaNIyam/visvara-saMhitA/4/14/11/
११ 	 taittirIyam/brAhmaNam/sarva-prastutiH/3/9/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/2/2/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/2/4/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/2/5/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/4/7/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/1/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/2/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/3/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/4/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/5/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/6/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/5/7/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/6/3/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/6/4/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/6/5/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/6/6/11/
११ 	 taittirIyam/saMhitA/sarva-prastutiH/7/5/11/
११ 	 taittirIyam/sUtram/ApastambaH/dharma-sUtram/sarva-prastutiH/1/03/11/
११ 	 taittirIyam/sUtram/ApastambaH/dharma-sUtram/sarva-prastutiH/2/05/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/01/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/02/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/03/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/04/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/05/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/06/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/07/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/08/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/09/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/10/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/11/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/12/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/13/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/14/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/15/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/16/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/17/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/18/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/19/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/20/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/21/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/22/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/23/11/
११ 	 taittirIyam/sUtram/ApastambaH/shrautam/sarva-prastutiH/24/11/
११ 	 taittirIyam/sUtram/ApastambaH/shulbam/sarva-prastutiH/4/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-paribhAShA/1/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/1/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/2/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/3/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/gRhya-sheSha-sUtrANi/4/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/1/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/2/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/3/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/gRhyam/mUlam/4/11/
११ 	 taittirIyam/sUtram/baudhAyanaH/shrautam/mUlam/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/1/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/2/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/gRhya-sUtram/3/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/paitR-medhika-sUtram/1/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/paitR-medhika-sUtram/2/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/01/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/02/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/03/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/04/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/05/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/06/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/07/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/08/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/09/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/10/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/11/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/12/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/13/11/
११ 	 taittirIyam/sUtram/bhAradvAjaH/shrauta-sUtram/14/11/
११ 	 taittirIyam/sUtram/hiraNyakeshI/gRhyam/sarva-prastutiH/1/11/
११ 	 taittirIyam/sUtram/hiraNyakeshI/gRhyam/sarva-prastutiH/2/11/
११ 	 vAjasaneyam/kANvam/saMhitA/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/13/02/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/14/06/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/vaMshIdhara-pAThaH/sasvaram/14/08/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/13/02/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/14/06/11/
११ 	 vAjasaneyam/mAdhyandinam/shatapatha-brAhmaNam/weber-srotaH/sasvaram/14/08/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/04/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/05/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/09/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/17/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/22/11/
११ 	 vAjasaneyam/sUtram/kAtyAyanaH/shrautam/mUlam/25/11/
११ 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/1/11/
११ 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/2/11/
११ 	 vAjasaneyam/sUtram/pAraskara-gRhyam/sarva-prastutiH/3/11/
११ १ २ - १०० 	 taittirIyam/saMhitA/sarva-prastutiH/7/2/21_ashvamedhAnga-rAtri-homa-mantrAH_sankhyA-devatAkAH/11_1_2_-_100/
११ १-०६-९२ आश्रावणादिमन्त्रविधिः 	 taittirIyam/saMhitA/sarva-prastutiH/1/6_aiShTika-yAjamAnAdi/11_1-6-02_AshrAvaNAdimantravidhiH/
11 agniṣṭoma-vikārāḥ 	 taittirIyam/sUtram/ApastambaH/shrautam/meta/thITe-gaNeshaH/viShaya-vibhAgaH/11_agniShToma-vikArAH/
११ अग्निमुखम् 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/2_saMskArakANDam/11_agnimukham/
११ अभिषेकार्थजलग्रहणा मन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/1/8/11_abhiShekArthajalagrahaNA_mantrAH/
११ अश्वमेधमन्त्रेषु - पर्याप्तिहोममन्त्राः 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/3/11_ashvamedhamantreShu_-_paryAptihomamantrAH/
११ अश्वमेधमन्त्रेषु रशनादानाद्यङ्गमन्त्राः 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/1/11_ashvamedhamantreShu_rashanAdAnAdyangamantrAH/
११ अश्वमेधमन्त्रेषु रशनादानाद्य्-अङ्गमन्त्राः 	 taittirIyam/saMhitA/sarva-prastutiH/7/1/11_ashvamedhaH/11_ashvamedhamantreShu_rashanAdAnAdyangamantrAH/
११ अश्वमेधाङ्गरात्रिहोममन्त्राः सङ्ख्यादेवताकाः १ 	 taittirIyam/saMhitA/bhaTTa-bhAskara-bhAShyam/7/2/11_ashvamedhAngarAtrihomamantrAH_sankhyAdevatAkAH/
११ अष्टऋगाहुतयः 	 taittirIyam/saMhitA/sarva-prastutiH/7/3/11_ashvamedhaH/11_aShTaRgAhutayaH/
११ अस्थिसञ्चयनविधिः 	 taittirIyam/sUtram/baudhAyanaH/brahma-karma-samuchchayaH/4_pitRmedhakANDam/11_asthisanchayanavidhiH/
११ आग्रहयणी 	 taittirIyam/sUtram/hiraNyakeshI/paddhatiH/saMskAraratnamAlA/02/11_AgrahayaNI/
